T0F_DCARCI;C;220;Descr. Cargo;
T0F_CATAV ;C;6;Id. Categ.  ;
T0F_DCATAV;C;220;Descr. Categ;
T0F_VLSLCI;N;16;Vlr Sal Fixo;
T0F_UNSLCI;C;1;Uni Sal Fixo;
T0F_DSVRCI;C;90;Desc Sal Var;
T0F_NATEES;C;1;Nat. Estágio;
T0F_NIVEES;C;1;Niv. Estágio;
T0F_AREAES;C;50;Área Atuação;
T0F_NRAPES;C;30;Nr. Apólice ;
T0F_VLBLES;N;16;Vlr. Bolsa  ;
T0F_DTTEES;D;8;Dt Prev Térm;
T0F_CNPEES;C;14;CNPJ Ins Ens;
T0F_NOMEES;C;80;Nome Ins Ens;
T0F_LOGEES;C;80;Log Inst Ens;
T0F_NLGEES;C;10;Nr Log Inst ;
T0F_BAREES;C;60;Bairro Inst.;
T0F_CEPES ;C;8;CEP Ag. Int.;
T0F_MUNES ;C;6;Id. Mun. Ag.;
T0F_DMUNES;C;220;Desc Mun Ag ;
T0F_UFES  ;C;6;Id. UF Ag.  ;
T0F_DUFES ;C;220;Des UF Inst.;
T0F_CNPAES;C;14;CNPJ Ag. Int;
T0F_NOMAES;C;80;Nome Ag. Int;
T0F_LOGAES;C;80;Log. Ag. Int;
T0F_NLGAES;C;10;Nr. Log. Ag.;
T0F_BARAES;C;60;Bairro Ag.  ;
T0F_CEPAES;C;8;CEP Ag. Int.;
T0F_MUNAES;C;6;Id. Mun. Ag.;
T0F_DMUNAE;C;220;Desc Mun Ag ;
T0F_UFAES ;C;6;Id. UF Ag.  ;
T0F_DUFAES;C;220;Descr. UF Ag;
T0F_CPFCES;C;11;CPF Sup. Est;
T0F_NOMCES;C;70;Nome Sup.   ;
T0F_PROTUL;C;44;Ult. Prot.  ;
T0F_PROTPN;C;44;Pnlt. Prot. ;
T0F_STATUS;C;1;Status Reg. ;
T0F_VERANT;C;14;Ver Ant Reg.;
T0F_ATIVO ;C;1;Reg. Ativo? ;
T0F_EVENTO;C;1;Id. Evento  ;
T0F_NIS   ;C;11;NIS         ;
T0F_FUNCI ;C;6;Id. Função  ;
T0F_DFUNCI;C;220;Descr Funcao;
T0G_FILIAL;C;8;Filial      ;
T0G_ID    ;C;6;ID          ;
T0G_VERSAO;C;14;Id. Ver. Reg;
T0G_STATUS;C;1;Status Reg. ;
T0G_EVENTO;C;1;Id. Evento  ;
T0G_ATIVO ;C;1;Reg. Ativo? ;
T0G_PERAPU;C;6;Per.Apuração;
T0G_";
RARQB;C;44;Nr. Rec. Arq;
T0G_INDEXI;C;1;Ind. Ex. Val;
T0G_PROTUL;C;44;Últ. Prot.  ;
T0H_FILIAL;C;8;Filial      ;
T0H_ID    ;C;6;ID          ;
T0H_VERSAO;C;14;Id. Ver. Reg;
T0H_IDCODR;C;6;Id. Cód. Rec;
T0H_DCODRE;C;220;Desc Cod Rec;
T0H_PERAPU;C;6;Per Apuração;
T0H_VRCOCR;N;14;Vlr CR      ;
T0I_FILIAL;C;8;Filial      ;
T0I_ID    ;C;6;ID          ;
T0I_CODIGO;C;1;Codigo      ;
T0I_DESCRI;C;220;Descricao   ;
T0I_VALIDA;C;8;Data Vigenc.;
T0J_FILIAL;C;8;Filial      ;
T0J_ID    ;C;36;ID          ;
T0J_CODIGO;C;6;Código      ;
T0J_DESCRI;C;220;Descrição   ;
T0J_TPALIQ;C;1;Tipo Alíq.  ;
T0J_VLALIQ;N;7;Valor Alíq. ;
T0J_TPTRIB;C;6;Tipo Trib.  ;
T0J_DTPTRI;C;220;Desc Tp Trib;
T0J_CODREC;C;6;Cód. Receita;
T0J_DCODRE;C;220;Desc Cód Rec;
T0J_COMPTB;C;1;Comp. Trib. ;
T0J_PERAPU;C;1;Per. Apur.  ;
T0J_ALADIR;N;7;Alíq Ad IRPJ;
T0J_PARCIS;N;16;Parc. Isenta;
T0J_PERCAD;N;7;Perc. Adição;
T0J_ALIQL1;N;7;Alíq. Pres 1;
T0J_DALIQ1;C;220;Desc. Alíq 1;
T0J_ALIQL2;N;7;Alíq. Pres 2;
T0J_DALIQ2;C;220;Desc. Alíq 2;
T0J_ALIQL3;N;7;Alíq. Pres 3;
T0J_DALIQ3;C;220;Desc. Alíq 3;
T0J_ALIQL4;N;7;Alíq. Pres 4;
T0J_DALIQ4;C;220;Desc. Alíq 4;
T0K_FILIAL;C;8;Filial      ;
T0K_ID    ;C;36;ID          ;
T0K_CODIGO;C;6;Código      ;
T0K_DESCRI;C;100;Descrição   ;
T0L_FILIAL;C;8;Filial      ;
T0L_ID    ;C;36;ID          ;
T0L_CODIGO;C;6;Código      ;
T0L_DESCRI;C;100;Descrição   ;
T0M_FILIAL;C;8;Filial      ;
T0M_ID    ;C;36;ID          ;
T0M_DATA  ;D;8;Data        ;
T0M_NUMDOC;C;50;Num. Doc.   ;
T0M_HIST  ;C;220;Histórico   ;
T0M_VLENT ;N;16;Valor Ent.  ;
T0M_VLSAI ;N;16;Valor Sai.  ;
T0M_SLDFIN;N;16;Saldo Final ;
T0M_STATUS;C;1;Status      ;
T0N_FILIAL;C;8;Filial      ;
T0N_ID    ;C;36;ID          ;
T0N_CODIGO;C;6;Código      ;
T0N_DESCRI;C;100;Descrição   ;
T0N_IDFTRI;C;36;Id. Tributaç;
T0N_CODFTR;C;6;Cód. Tribut.;
T0N_DFTRIB;C;100;Tributação  ;
T0N_IDEVEN;C;36;Id. Evento  ;
T0N_CODEVE;C;6;Ativ. Rural ;
T0N_DEVENT;C;100;Desc. Evento;
T0N_IDTRIB;C;36;Id. Tributo ;
T0N_COTRIB;C;6;Tributo     ;
T0N_DTRIBU;C;100;Desc. Tribut;
T0O_FILIAL;C;8;Filial      ;
T0O_ID    ;C;36;ID          ;
T0O_IDGRUP;N;2;Grupo Trib. ;
T0O_SEQITE;C;6;Seq. Item   ;
T0O_ORIGEM;C;1;Origem      ;
T0O_DESCRI;C;100;Descrição   ;
T0O_IDECF ;C;36;Tabela ECF  ;
T0O_CODECF;C;10;Código ECF  ;
T0O_DTDECF;C;100;Desc. ECF   ;
T0O_OPERAC;C;1;Operação    ;
T0O_PERDED;N;5;% Ded./Comp.;
T0O_IDLIDC;C;36;Id. Ded/Comp;
T0O_CODLID;C;6;Cód. Limite ;
T0O_DLIMDC;C;100;Desc. Limite;
T0O_FILITE;C;40;Filial      ;
T0O_IDCC  ;C;6;Conta Contáb;
T0O_CODCC ;C;60;Conta Contáb;
T0O_DCONTC;C;60;Desc. Conta ;
T0O_TIPOCC;C;1;Tipo        ;
T0O_IDCUST;C;6;Id. C. Custo;
T0O_DCUSTO;C;123;Centro Custo;
T0O_EFEITO;C;1;Efeito Lalur;
T0O_IDEVEN;C;36;Evento      ;
T0O_CODEVE;C;6;Evento      ;
T0O_DEVENT;C;100;Desc. Evento;
T0O_ATIVID;C;1;Tipo Ativ.  ;
T0O_PROUNI;C;1;Prouni      ;
T0O_PERRED;N;5;% de Redução;
T0O_IDTDEX;C;36;Id.Cód. ECF ;
T0O_CODTDE;C;10;Cód. ECF Luc;
T0O_DTDEXP;C;100;Desc. ECF Ex;
T0O_IDLAL ;C;36;Tabela Lalur;
T0O_CODLAL;C;11;Código Lalur;
T0O_DTDLAL;C;100;Desc. Lalur ;
T0O_IDPARB;C;36;Id. Parte B ;
T0O_CODPAB;C;60;Cód. Parte B;
T0O_DPARTB;C;100;Des. Parte B;
T0P_FILIAL;C;8;Filial      ;
T0P_ID    ;C;36;ID          ;
T0P_IDGRUP;N;2;Grupo Trib. ;
T0P_SEQITE;C;6;Seq. Item   ;
T0P_SEQPRO;C;6;Seq. Process;
T0P_IDPROC;C;6;Processo    ;
T0P_DPROCE;C;123;Desc. Proces;
T0Q_FILIAL;C;8;Filial      ;
T0Q_ID    ;C;6;ID          ;
T0Q_VERSAO;C;14;Id. Ver. Reg;
T0Q_CODAMB;C;6;Id. Cod. Amb;
T0Q_DCODAM;C;220;Desc.Cod.Amb;
T0Q_DATIVD;M;999;Dsc.Ativ.Des;
T0R_FILIAL;C;8;Filial      ;
T0R_ID    ;C;36;ID          ;
T0R_IDGRUP;N;2;Grupo Trib. ;
T0R_SEQITE;C;6;Seq. Item   ;
T0R_SEQHIS;C;6;Seq. Históri;
T0R_IDHIST;C;36;Hist. Padrão;
T0R_CODHIS;C;30;Hist. Padrão;
T0R_DHISTO;C;100;Desc. Hist. ;
T0R_ACAO  ;C;1;Ação        ;
T0S_FILIAL;C;8;Filial      ;
T0S_ID    ;C;36;ID          ;
T0S_CODIGO;C;60;Código      ;
T0S_DESCRI;C;220;Descrição   ;
T0S_DTFINA;D;8;Data Final  ;
T0S_DTLIMI;D;8;Data Limite ;
T0S_NATURE;C;1;Natureza    ;
T0S_CNPJRE;C;14;CNPJ Relac  ;
T0T_FILIAL;C;8;Filial      ;
T0T_ID    ;C;36;ID          ;
T0T_IDCODT;C;36;Id Cód Trib ;
T0T_CODLAN;C;6;Código      ;
T0T_DTLANC;D;8;Data        ;
T0T_VLLANC;N;16;Valor       ;
T0T_TPLANC;C;1;Tipo        ;
T0T_INDDIF;C;1;Vlr Diferido;
T0T_HISTOR;M;999;Histórico   ;
T0T_ORIGEM;C;1;Origem      ;
T0T_CTDEST;C;78;Conta Dest  ;
T0T_IDDETA;C;42;Id. Detalha.;
T0U_FILIAL;C;8;Filial      ;
T0U_ID    ;C;36;ID          ;
T0U_IDCODT;C;36;Id Cód Trib ;
T0U_CODLAN;C;6;Cód Lançamen;
T0U_IDPROC;C;6;Código      ;
T0U_DIDPRO;C;220;Descrição   ;
T0V_FILIAL;C;8;Filial      ;
T0V_ID    ;C;36;Id          ;
T0V_CODIGO;C;5;Código      ;
T0V_DESCRI;C;220;Descrição   ;
T0V_DCOMPL;C;220;Desc. Compl.;
T0V_SUBITE;C;5;Código      ;
T0V_DESSUB;C;220;Desc.Subitem;
T0V_IDSBIT;C;36;Id. Subitem ;
T0V_UF    ;C;2;UF          ;
T0V_IDUF  ;C;6;Id. UF      ;
T0V_DESCUF;C;220;Descrição UF;
T0V_VALIDA;D;8;Dt. Validade;
T0W_FILIAL;C;8;Filial      ;
T0W_ID    ;C;6;ID          ;
T0W_NOMEOP;C;220;Nome Operad.;
T0W_REGANS;C;6;Reg. ANS    ;
T0W_CNPJOP;C;14;CNPJ da Oper;
T0W_NOMEVE;C;5;Nome Evento ;
T0W_VERSAO;C;14;Id. Ver. Reg;
T0X_FILIAL;C;8;Filial      ;
T0X_ID    ;C;6;ID          ;
T0X_IDEVEN;C;6;Id. Evento  ;
T0X_IDCHVE;C;6;Chave Evt.  ;
T0X_PREDEC;C;220;Eventos Pred;
T0Z_FILIAL;C;8;Filial      ;
T0Z_ID    ;C;6;ID          ;
T0Z_CNPJEE;C;14;CNPJ Ent Edu;
T0Z_VERSAO;C;14;Id. Ver. Reg;
T10_FILIAL;C;8;Filial      ;
T10_ID    ;C;6;ID          ;
T10_VERSAO;C;14;Id. Ver. Reg;
T10_ACUMCG;C;1;Cod Acum Car;
T10_CONESP;C;1;Cod Temp Esp;
T10_DEDEXC;C;1;Car Ded Excl;
T11_FILIAL;C;8;Filial      ;
T11_ID    ;C;6;ID          ;
T11_VERSAO;C;14;Id. Ver. Reg;
T11_ACUMCG;C;1;Cod Acum Car;
T11_NRLEI ;C;12;Número Lei  ;
T11_DTLEI ;D;8;Data da Lei ;
T11_SITCGO;C;1;Situac. Lei ;
T12_FILIAL;C;8;Filial      ;
T12_ID    ;C;6;ID          ;
T12_CODGRU;C;10;Gru Fat Ris ;
T12_DESGRU;C;220;Des Gru Fat ;
T12_CODFAT;C;10;Cod Fat Ris ;
T12_DESFAT;C;220;Fat Ris Amb ;
T12_VALIDA;D;8;Data Vigênc.;
T13_FILIAL;C;8;Filial      ;
T13_ID    ;C;6;ID.         ;
T13_CODIGO;C;2;Código      ;
T13_DESCRI;C;220;Descrição   ;
T13_VALIDA;D;8;Dt. Vigência;
T14_FILIAL;C;8;Filial      ;
T14_ID    ;C;36;ID          ;
T14_VERSAO;C;14;Id. Ver. Reg;
T14_INDAPU;C;1;Per.Apuração;
T14_PERAPU;C;6;Per.Apuração;
T14_TRABAL;C;6;Id.Trab.    ;
T14_IDEDMD;C;30;Iden Dem Pgt;
T14_CODCAT;C;6;Cod. Categor;
T14_DCATEG;C;220;Des Categ   ;
T14_NOMEVE;C;5;Nome Evento ;
T15_FILIAL;C;8;Filial      ;
T15_ID    ;C;6;ID          ;
T15_VERSAO;C;14;Id. Ver. Reg;
T15_RECIBO;C;30;Num Id. Rec.;
T15_LOTACA;C;6;Id. Lotação ;
T15_CNPJOP;C;14;Cnpj Operado;
T15_REGANS;C;6;Reg. ANS    ;
T15_VLPGTI;N;14;Vl. Pg. Titu;
T15_TRABAL;C;6;Id. Trab.   ;
T15_NOMEVE;C;5;Nome Evento ;
T15_TPINSC;C;1;Tp Inscricao;
T15_NRINSC;C;15;Nr.Inscrição;
T15_ESTABE;C;6;Id Estab Lot;
T16_FILIAL;C;8;Filial      ;
T16_ID    ;C;6;ID          ;
T16_VERSAO;C;14;Id. Ver. Reg;
T16_IDOPER;C;6;Id Operadora;
T16_SEQUEN;C;3;Sequencia   ;
T16_CPFDEP;C;11;CPF Depend. ;
T16_DTNDEP;D;8;Dt. Nas. Dep;
T16_NOMDEP;C;60;Nome Depend.;
T16_RELDEP;C;2;Rel. Depend.;
T16_VPGDEP;N;14;Vlr. Pgo Dep;
T16_LOTACA;C;6;Id. Lotação ;
T16_TRABAL;C;6;Id. Trab.   ;
T16_RECIBO;C;30;Num Id. Rec.;
T16_CNPJOP;C;14;Cnpj Operado;
T16_NOMEVE;C;5;Nome Evento ;
T16_TPINSC;C;1;Tp Inscrição;
T16_NRINSC;C;15;Nr.Inscrição;
T16_ESTABE;C;6;Id Estab Lot;
T18_FILIAL;C;8;Filial      ;
T18_ID    ;C;36;ID          ;
T18_DTINI ;D;8;Dt. Inic Per;
T18_DTFIN ;D;8;Dt. Fin Per.;
T18_STATUS;C;1;Status Reg. ;
T19_FILIAL;C;8;Filial      ;
T19_ID    ;C;36;ID          ;
T19_DTEST ;D;8;Dt. Est. Fin;
T19_CODITE;C;10;Item        ;
T19_DESITE;C;220;Desc. Item  ;
T19_QTDEST;N;16;Qtd. Estoque;
T19_INDEST;C;1;Ind. Tipo Es;
T19_CODPAR;C;6;Id. Particip;
T19_DESPAR;C;220;Nome Partic.;
T1M_FILIAL;C;8;Filial      ;
T1M_ID    ;C;6;ID          ;
T1M_VERSAO;C;14;Id. Ver. Reg;
T1M_INDAPU;C;1;Ind Apuração;
T1M_PERAPU;C;6;Per Apuração;
T1M_NRINSC;C;15;Nr Ins Rural;
T1M_PROTUL;C;44;Últ. Prot.  ;
T1M_PROTPN;C;44;Pnlt. Prot. ;
T1M_STATUS;C;1;Status Reg. ;
T1M_VERANT;C;14;Ver Ant Reg ;
T1M_ATIVO ;C;1;Reg. Ativo? ;
T1M_EVENTO;C;1;Id. Evento  ;
T1M_IDESTA;C;6;Id. Estab   ;
T1M_NRCAEP;C;15;Nr. CAEPF   ;
T1N_FILIAL;C;8;Filial      ;
T1N_ID    ;C;6;ID          ;
T1N_VERSAO;C;14;Id. Ver. Reg;
T1N_NRINSC;C;15;Nr Ins Rural;
T1N_INDCOM;C;6;Indic. Comer;
T1N_DINDCO;C;220;Dsc. Indic. ;
T1N_VLRTOT;N;16;Valor Total ;
T1N_IDESTA;C;6;Id. Estab.  ;
T1O_FILIAL;C;8;Filial      ;
T1O_ID    ;C;6;ID          ;
T1O_VERSAO;C;14;Id. Ver. Reg;
T1O_NRINSC;C;15;Nr Ins Rural;
T1O_INDCOM;C;6;Indic. Comer;
T1O_TPINSA;C;1;Tp Inscrição;
T1O_NRINSA;C;15;Num. Insc.  ;
T1O_VLRCOM;N;16;Vlr. Comerc.;
T1O_IDESTA;C;6;Id. Estab.  ;
T1P_FILIAL;C;8;Filial      ;
T1P_ID    ;C;6;ID          ;
T1P_VERSAO;C;14;Id. Ver. Reg;
T1P_NRINSC;C;15;Nr Ins Rural;
T1P_IDESTA;C;6;Id. Estab.  ;
T1P_INDCOM;C;6;Indic. Comer;
T1P_IDPROC;C;6;Proc. Judici;
T1P_DSCPRO;C;220;Des Proc Jud;
T1P_CODSUS;C;14;Codigo Susp ;
T1P_IDSUSP;C;34;Chave Susp  ;
T1P_VLRPRV;N;16;Vlr Cont Pre;
T1P_VLRRAT;N;16;Vlr Cont Gil;
T1P_VLRSEN;N;16;Vlr Cont Sen;
T1Q_FILIAL;C;8;Filial      ;
T1Q_ID    ;C;6;ID          ;
T1Q_VERSAO;C;14;Id. Ver. Reg;
T1Q_DTPGTO;D;8;Dt. Pgto.   ;
T1Q_PERREF;C;6;Per.Referenc;
T1Q_VLRLIQ;N;14;Vlr. Liquido;
T1Q_VLREAJ;N;14;Vlr. Reajust;
T1Q_VLIRRF;N;14;Vlr. IRRF   ;
T1R_FILIAL;C;8;Filial      ;
T1R_ID    ;C;6;ID          ;
T1R_VERSAO;C;14;Id. Ver. Reg;
T1R_OPCONS;C;1;Op. Consulta;
T1R_PERSOL;C;6;Per.Solicit.;
T1R_IDTRAB;C;6;ID Trab.    ;
T1R_CPFTRA;C;11;CPF Trab.   ;
T1R_STATUS;C;1;Status Reg. ;
T1R_PROTUL;C;44;Últ. Prot.  ;
T1R_EVENTO;C;1;Id. Evento  ;
T1R_ATIVO ;C;1;Reg. Ativo? ;
T1R_INDEST;C;1;Ind. Estabel;
T1S_FILIAL;C;8;Filial      ;
T1S_ID    ;C;6;ID          ;
T1S_VERSAO;C;14;Id. Ver. Reg;
T1S_INDAPU;C;1;Ind.Apuração;
T1S_PERAPU;C;6;Per.Apuração;
T1S_PROTUL;C;44;Últ. Prot.  ;
T1S_PROTPN;C;44;Pnlt. Prot. ;
T1S_STATUS;C;1;Status Reg. ;
T1S_VERANT;C;14;Ver. Ant.Reg;
T1S_ATIVO ;C;1;Reg. Ativo? ;
T1S_EVENTO;C;1;Id. Evento  ;
T1T_FILIAL;C;8;Filial      ;
T1T_ID    ;C;6;ID          ;
T1T_CODIGO;C;1;Código      ;
T1T_DESCRI;C;220;Descrição   ;
T1T_VALIDA;D;8;Dt. Vigência;
T1U_FILIAL;C;8;Filial      ;
T1U_ID    ;C;6;ID          ;
T1U_VERSAO;C;14;Id. Ver. Reg;
T1U_CPF   ;C;11;CPF         ;
T1U_NOME  ;C;70;Nome        ;
T1U_DTALT ;D;8;Dt. Alterac.;
T1U_NIS   ;C;11;NIS         ;
T1U_SEXO  ;C;1;Sexo        ;
T1U_RCCOR ;C;1;Raca/Cor    ;
T1U_ESTCIV;C;1;Estado Civil;
T1U_GRINST;C;6;Id Grau Inst;
T1U_DGRINS;C;220;Des Grau Ins;
T1U_NRCTPS;C;11;Num. CTPS   ;
T1U_SERCTP;C;6;Serie CTPS  ;
T1U_UFCTPS;C;6;Id. UF CTPS ;
T1U_DUFCTP;C;220;Desc UF CTPS;
T1U_NRRIC ;C;14;Num. RIC    ;
T1U_OREMRI;C;20;Org Emis RIC;
T1U_DTEXRI;D;8;Dt. Exp. RIC;
T1U_NRRG  ;C;14;Num. RG     ;
T1U_OREMRG;C;20;Org Emis RG ;
T1U_DTEMRG;D;8;Dt. Exp. RG ;
T1U_NRRNE ;C;14;Num. RNE    ;
T1U_OREMRN;C;20;Org Emis RNE;
T1U_DTEMRN;D;8;Dt. Exp. RNE;
T1U_NUMOC ;C;14;Num. OC     ;
T1U_OREMOC;C;20;Org Emis OC ;
T1U_DTEXOC;D;8;Dt. Exp. OC ;
T1U_DTVLOC;D;8;Dt. Val. OC ;
T1U_NRCNH ;C;12;Num. CNH    ;
T1U_DTEXCN;D;8;Dt. Exp. CNH;
T1U_UFCNH ;C;6;UF CNH      ;
T1U_DUFCN ;C;220;Desc. UF CNH;
T1U_DTVLCN;D;8;Dt. Val. CNH;
T1U_DTPCNH;D;8;Primeira CNH;
T1U_CATCNH;C;1;Categ. CNH  ;
T1U_PAIS  ;C;6;Id Pais End ;
T1U_DPAIS ;C;220;Des Pais End;
T1U_UF    ;C;6;Id. UF End. ;
T1U_DUF   ;C;220;Descr UF End;
T1U_MUN   ;C;6;Id. Mun. End;
T1U_DMUN  ;C;220;Des Mun End ;
T1U_NOMCID;C;50;Nome Cid Ext;
T1U_TPLOGR;C;6;Id. Tp. Log.;
T1U_DTPLOG;C;220;Des Tp Log  ;
T1U_LOGRAD;C;80;Descr. Logr.;
T1U_NRLOG ;C;10;Numero Log. ;
T1U_COMLOG;C;30;Comp. Log.  ;
T1U_BAIRRO;C;60;Bairro      ;
T1U_CEP   ;C;10;CEP         ;
T1U_APOSEN;C;1;Aposentado? ;
T1U_DTCHEG;D;8;Dt. Chegada ;
T1U_CCTRAE;C;6;Cond. Trab. ;
T1U_DCONTE;C;220;Desc. Cond T;
T1U_CASBRA;C;1;Cas. Brasil?;
T1U_FILBRA;C;1;Fil. Brasil?;
T1U_DEFFIS;C;1;Def.Fisica ?;
T1U_DEFVIS;C;1;Def. Visual?;
T1U_DEFAUD;C;1;Def. Audit? ;
T1U_DEFMEN;C;1;Def. Mental?;
T1U_DEFINT;C;1;Def.Intelec?;
T1U_REABIL;C;1;Reab/Readap?;
T1U_OBSDEF;M;10;Obs Info Def;
T1U_DDDFPR;C;3;DDD Fone Pri;
T1U_FONPRC;C;10;Fone Princ. ;
T1U_DDDFAL;C;3;DDD Fone Alt;
T1U_FONALT;C;10;Fone Altern.;
T1U_EMAILP;C;60;Email Prin. ;
T1U_EMAILA;C;60;Email Altern;
T1U_PROTUL;C;44;Últ. Prot.  ;
T1U_PROTPN;C;44;Pnlt. Prot. ;
T1U_STATUS;C;1;Status Reg. ;
T1U_VERANT;C;14;Ver Ant Reg ;
T1U_ATIVO ;C;1;Reg. Ativo? ;
T1U_EVENTO;C;1;Id. Evento  ;
T1U_NOMSOC;C;70;Nome Social ;
T1U_INFCOT;C;1;Cota Defic. ;
T1V_FILIAL;C;8;Filial      ;
T1V_ID    ;C;6;ID          ;
T1V_VERSAO;C;14;Id. Ver. Reg;
T1V_CPF   ;C;11;CPF do Trab.;
T1V_MATRIC;C;30;Matricula   ;
T1V_NOME  ;C;70;Nome        ;
T1V_DTALT ;D;8;Dt. Alterac.;
T1V_NIS   ;C;11;NIS         ;
T1V_TPREGT;C;1;Tp Reg Trab ;
T1V_TPREGP;C;1;Tp Reg Prev ;
T1V_TPREGJ;C;1;Tp Reg Jor  ;
T1V_NATATV;C;1;Nat. Ativid.;
T1V_DATAB ;C;2;Data Base   ;
T1V_CNPJCP;C;14;CNPJ Cat Pro;
T1V_CODCGO;C;6;Cód. Cargo  ;
T1V_DCODCG;C;220;Desc. Cargo ;
T1V_CODFUN;C;6;Cód. Função ;
T1V_DCODFU;C;220;Desc. Função;
T1V_CODCAT;C;6;Cód. Categ. ;
T1V_DCODCA;C;220;Desc. Categ.;
T1V_VLSLFX;N;16;Vlr Sal Fixo;
T1V_UNSLFX;C;1;Und Sal Fixo;
T1V_DESSVR;C;90;Desc Sal Var;
T1V_TPCONT;C;1;Tp. Contrato;
T1V_DTTERM;D;8;Dt Term Con ;
T1V_TPINSC;C;1;Tp Inscricao;
T1V_NRINSC;C;15;Nr Inscricao;
T1V_DESLOT;C;220;Desc. Compl.;
T1V_TPLOGD;C;6;Tp Logr Dom.;
T1V_DSCTPL;C;220;Log. Domest.;
T1V_DELOGD;C;80;Des. Lg Dom.;
T1V_NRLOGD;C;10;Nr. Logr Dom;
T1V_COMLGD;C;30;Comp. Logr D;
T1V_BAIRTD;C;60;Bairro Trb D;
T1V_CEPLTD;C;8;CEP Logr Dom;
T1V_UFTRBD;C;6;UF. Trb Dom.;
T1V_DUFTRD;C;220;Des. UF Dom.;
T1V_CMUNTD;C;6;Mun Trb Dom ;
T1V_DSCMTD;C;220;Desc Mun Trb;
T1V_QTDHJS;N;3;Qtd. Horas  ;
T1V_TPJORN;C;1;Tp. Jornada ;
T1V_DTPJOR;C;100;Desc.Jornada;
T1V_CNPJSD;C;14;CNPJ Sind.  ;
T1V_ALVJUD;C;6;Id Proc Jud ;
T1V_DALVJU;C;220;Des Proc Jud;
T1V_PROTUL;C;44;Últ. Prot.  ;
T1V_PROTPN;C;44;Pnlt. Prot. ;
T1V_STATUS;C;1;Status Reg. ;
T1V_VERANT;C;14;Ver Ant Reg ;
T1V_EVENTO;C;1;Id. Evento  ;
T1V_ATIVO ;C;1;Reg. Ativo? ;
T1V_TMPARC;C;1;Temp Parcial;
T1V_DTEF  ;D;8;Data Efeito ;
T1V_DESALT;C;150;Desc. Alter.;
T1V_CODCAR;C;6;Cod.Carreira;
T1V_DESCAR;C;220;Des.Carreira;
T1V_DTINGC;D;8;Dt. Ingresso;
T1V_JUSTPR;M;10;Just. Prorr.;
T1V_TPLASM;C;1;Tp. de Plano;
T1V_MTVALT;C;1;Motivo Alter;
T1X_FILIAL;C;8;Filial      ;
T1X_ID    ;C;6;ID          ;
T1X_VERSAO;C;14;Id. Ver. Reg;
T1X_CNPJSI;C;14;CNPJ Sindic.;
T1X_FPAS  ;C;6;Id Cod. FPAS;
T1X_DFPAS ;C;220;Desc. FPAS  ;
T1X_CODTER;C;6;Cód Terceiro;
T1X_DCODTE;C;220;Desc Cód Ter;
T1Y_FILIAL;C;8;Filial      ;
T1Y_ID    ;C;6;ID          ;
T1Y_VERSAO;C;14;Id. Ver. Reg;
T1Y_CNPJSI;C;14;CNPJ Sindic.;
T1Y_ESTABE;C;6;Id. Estab.  ;
T1Y_DESTAB;C;220;Desc. Estab.;
T1Y_VLRREM;N;14;Vlr. Remun. ;
T1Y_VLRDEC;N;14;Vlr. Déc Ter;
T1Y_VLBCCP;N;14;Vlr Base CP.;
T1Y_VBCP13;N;14;Base C.P. 13;
T1Y_VLBCFG;N;14;Vl.Base FGTS;
T1Y_VLRDES;N;14;Vlr. Total  ;
T1Y_LOTACA;C;6;Id Lotação  ;
T1Y_DLOTAC;C;220;Desc.Lotação;
T1Y_VBCP15;N;14;Base C.P. 15;
T1Y_VBCP20;N;14;Base C.P. 20;
T1Y_VBCP25;N;14;Base C.P. 25;
T1Z_FILIAL;C;8;Filial      ;
T1Z_ID    ;C;6;ID          ;
T1Z_VERSAO;C;14;Id. Ver. Reg;
T1Z_INSCES;C;14;Nr.Inscrição;
T1Z_INDAQU;C;1;Id.Aquisição;
T1Z_INSCPR;C;14;Nr.Inscrição;
T1Z_IDPROC;C;6;Proc. Judic.;
T1Z_DESCPR;C;220;Desc Proc J.;
T1Z_VLRPRV;N;14;"	  Vlr. Cont";
T1Z_VLRRAT;N;14;Vlr. Cont. R;
T1Z_VLRSEN;N;14;Vlr Cont Sen;
T1Z_CODSUS;C;14;Cod. Susp.  ;
T1Z_IDSUSP;C;34;Chave Susp. ;
T20_FILIAL;C;8;Filial      ;
T20_ID    ;C;36;ID          ;
T20_DTMOV ;D;8;Dt. Moviment;
T20_CODITO;C;10;ID. Item Ori;
T20_DESITO;C;220;Descri. Item;
T20_CODITD;C;10;ID. Item Des;
T20_DESITD;C;220;Descri. Item;
T20_QTDMOV;N;16;Qtd. Movimen;
T21_FILIAL;C;8;Filial      ;
T21_ID    ;C;36;ID          ;
T21_DTINIO;D;8;Dt. Ini. OP ;
T21_DTFINO;D;8;Dt. Fim. OP ;
T21_CODOP ;C;30;Ordem Prod. ;
T21_CODITE;C;10;ID. Item    ;
T21_DESITE;C;220;Descri. Item;
T21_QTDPRO;N;16;Qtd Produção;
T22_FILIAL;C;8;Filial      ;
T22_ID    ;C;36;ID          ;
T22_CODOP ;C;30;Cod. OP.    ;
T22_CODITE;C;10;Id. do Item ;
T22_DTSAID;D;8;Dt. Saída   ;
T22_CODINS;C;10;Id. Ins/Cons;
T22_DESINS;C;220;Desc. Insumo;
